"File","LineNumber","Text"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","130","CB WIRED RST"
"utils\constants.js","347","Wiimote + Classic"
"utils\constants.js","348","Wiimote + Classic Pro"
"utils\constants.js","349","Wiimote + Nunchuck"
"utils\constants.js","350","WiiU / Switch Pro"
"utils\constants.js","353","Switch MD / Genesis"
"utils\constants.js","355","Switch Joycon"
"utils\constants.js","356","Xbox One S / X|S"
"utils\constants.js","358","8bitdo SN30/SF30"
"utils\constants.js","360","Google Stadia"
"utils\constants.js","361","Exlene GameCube"
"utils\constants.js","362","NeoGeo (Parallel 1P)"
"utils\constants.js","377","MD / Genesis"
"utils\constants.js","382","Wii Classic Pro"
"utils\constants.js","454","12/16 frames"
"utils\constants.js","455","14/16 frames"
"utils\constants.js","456","15/16 frames"
"utils\constants.js","461","16/32 frames"
"utils\constants.js","462","24/32 frames"
"utils\constants.js","463","28/32 frames"
"utils\constants.js","464","30/32 frames"
"utils\constants.js","465","31/32 frames"
"utils\constants.js","470","16/64 frames"
"utils\constants.js","471","32/64 frames"
"utils\constants.js","472","48/64 frames"
"utils\constants.js","473","56/64 frames"
"utils\constants.js","474","60/64 frames"
"utils\constants.js","475","62/64 frames"
"utils\constants.js","476","63/64 frames"
"utils\constants.js","477","1/128 frames"
"utils\constants.js","478","2/128 frames"
"utils\constants.js","479","4/128 frames"
"utils\constants.js","480","8/128 frames"
"utils\constants.js","481","16/128 frames"
"utils\constants.js","482","32/128 frames"
"utils\constants.js","483","64/128 frames"
"utils\constants.js","484","96/128 frames"
"utils\constants.js","485","112/128 frames"
"utils\constants.js","486","120/128 frames"
"utils\constants.js","487","124/128 frames"
"utils\constants.js","488","126/128 frames"
"utils\constants.js","489","127/128 frames"
"utils\constants.js","504","Circular->N64 Hexagone"
"utils\constants.js","506","Square->N64 Hexagone"
"utils\downloadFile.js","5","display: none"
"utils\getApiVersion.js","9","API バージョンを読み込み中..."
"utils\getGameName.js","12","SELECT name FROM \"
"utils\getGlobalCfg.js","7","failed to get API version"
"utils\getGlobalCfg.js","12","Reading Global Config..."
"utils\getGlobalCfg.js","16","Global Config size: "
"utils\presetWriteRecursive.js","5","入力 CTRL CHRC を設定... "
"utils\presetWriteRecursive.js","9","入力データ CHRC を書き込み中..."
"utils\saveOutputCfg.js","10"," on CTRL chrc..."
